longitude,latitude,sqft_living,total_bedrooms,population,price,ocean_proximity,yr_changed
-116.47,33.77,4300,3.0,1557,122500,0,1997
-116.47,33.78,1781,1.0,759,113600,0,1996
-116.38,33.73,11836,9.0,3811,134500,0,2013
-116.37,33.72,8626,7.0,3497,121300,0,2006
-116.39,33.72,7646,6.0,2496,128000,0,2004
-116.38,33.71,12509,9.0,2737,258100,0,2006
-116.39,33.69,11659,8.0,2186,238800,0,2013
-116.37,33.72,6190,5.0,2242,152300,0,2004
-116.44,33.77,4872,4.0,955,97500,0,2005
-116.43,33.75,2596,1.0,473,500001,0,1999
-116.44,33.74,846,1.0,117,403300,0,2018
-116.41,33.74,2475,1.0,910,168800,0,1998
-116.41,33.74,4289,3.0,958,177800,0,2006
-116.42,33.68,3895,3.0,900,138300,0,2008
-116.37,33.69,8806,6.0,858,318100,0,2016
-116.33,33.72,12327,8.0,2450,353100,0,2012
-116.29,33.67,5048,3.0,883,231300,0,2011
-116.3,33.68,2387,1.0,863,137500,0,2013
-116.31,33.67,2214,1.0,1152,93400,0,2008
-116.31,33.67,4686,3.0,2466,91800,0,2012
-116.31,33.66,4497,3.0,2248,98000,0,2016
-116.31,33.65,3079,2.0,1572,102600,0,2015
-116.26,33.72,9404,7.0,3208,105800,0,2013
-116.25,33.69,1664,1.0,907,92900,0,2018
-116.22,33.7,3861,3.0,825,124700,0,2014
-116.24,33.76,1961,2.0,966,96700,0,2014
-116.29,33.74,12991,10.0,4571,199300,0,2017
-116.29,33.72,3584,3.0,1097,167400,0,2018
-116.25,33.81,880,1.0,507,67500,0,1999
-116.25,33.75,278,1.0,375,50000,0,1990
-116.24,33.72,5236,4.0,2725,93400,0,1998
-116.24,33.71,9033,8.0,5525,95000,0,2013
-116.24,33.73,2774,2.0,1530,104100,0,2009
-116.22,33.74,4120,3.0,2918,69400,0,1997
-116.21,33.75,894,,830,68200,0,2001
-116.21,33.72,2488,2.0,2891,68900,0,1995
-116.22,33.73,1695,1.0,1279,68500,0,1985
-116.23,33.73,1133,1.0,918,72100,0,1994
-116.21,33.71,3114,3.0,3157,82200,0,2004
-116.22,33.72,826,1.0,979,58800,0,1995
-116.2,33.7,2399,2.0,2654,60600,0,1997
-116.23,33.72,4981,5.0,3779,76900,0,1991
-116.23,33.71,4874,5.0,5032,90000,0,2006
-116.15,33.69,197,1.0,331,112500,0,2001
-116.11,33.64,1273,1.0,1548,84700,0,2003
-116.15,33.64,1711,1.0,1896,65400,0,2013
-116.2,33.63,1152,1.0,1077,96300,0,2000
-116.21,33.66,1596,1.0,1201,100900,0,2004
-116.21,33.68,584,1.0,625,100000,0,1989
-116.25,33.68,926,1.0,238,366700,0,2007
-116.26,33.65,7437,4.0,574,382400,0,2020
-116.17,33.53,1713,2.0,1978,58600,0,2010
-116.12,33.53,2421,3.0,2971,100000,0,2006
-116.01,33.51,2985,3.0,4042,66400,0,1999
-115.84,33.49,1660,1.0,637,68900,0,2003
-116.16,33.68,1230,1.0,1334,61400,0,2011
-116.17,33.67,3585,3.0,3873,65900,0,2005
-116.17,33.66,639,1.0,664,47500,0,2001
-116.19,33.67,1859,1.0,1994,67500,0,2007
-116.18,33.67,2888,2.0,2940,66700,0,1998
-116.18,33.69,89,1.0,79,155000,0,2006
-116.19,33.69,5692,5.0,5682,74000,0,2012
-116.08,33.86,381,1.0,182,76100,0,2007
-115.22,33.54,1706,1.0,3424,53500,0,2005
-114.67,33.92,97,1.0,29,27500,0,2006
-115.58,33.88,1161,1.0,724,71700,0,2002
-114.98,33.82,644,1.0,137,71300,0,2008
-114.49,33.97,2809,2.0,83,87500,0,2006
-114.65,33.6,1678,1.0,666,94900,0,1995
-114.68,33.49,1491,1.0,1135,44400,0,2003
-114.56,33.69,720,1.0,333,85700,0,2006
-114.57,33.64,1501,1.0,515,73400,0,2009
-114.57,33.57,1454,1.0,624,65500,0,2003
-114.57,33.52,173,1.0,117,45000,0,1996
-114.59,33.61,4789,4.0,3134,58400,0,1989
-114.61,33.62,1187,1.0,1115,61500,0,2007
-114.6,33.62,3741,3.0,2434,86500,0,2007
-114.58,33.63,1387,1.0,671,74000,0,1994
-114.62,33.62,18,1.0,5,275000,0,1997
-114.58,33.61,2907,2.0,1841,82400,0,1998
-114.6,33.6,1988,1.0,1182,62000,0,2002
-121.43,38.58,5298,3.0,1933,155700,0,1988
-121.43,38.57,2507,1.0,888,163700,0,1985
-121.42,38.57,1878,1.0,710,161400,0,1985
-121.44,38.58,1806,1.0,764,147100,0,1980
-121.43,38.57,2443,1.0,939,142000,0,1977
-121.44,38.57,3080,2.0,975,164500,0,1971
-121.44,38.58,2334,1.0,892,148800,0,1981
-121.45,38.58,2314,1.0,796,153900,0,1979
-121.45,38.57,1962,1.0,704,147900,0,1975
-121.46,38.58,4408,3.0,1604,181600,0,1971
-121.46,38.58,1394,1.0,689,109800,0,1983
-121.47,38.58,2092,2.0,878,115100,0,1979
-121.47,38.58,3807,3.0,1484,137500,0,1980
-121.47,38.58,2035,1.0,904,109300,0,1971
-121.48,38.58,576,1.0,273,94300,0,1971
-121.48,38.58,2434,2.0,1281,140600,0,1975
-121.49,38.58,2151,2.0,1146,90300,0,1971
-121.48,38.59,1186,1.0,1038,70500,0,1971
-121.49,38.59,463,1.0,486,85000,0,2003
-121.49,38.58,1000,1.0,456,168800,0,1971
-121.5,38.58,761,1.0,2031,162500,0,2018
-121.5,38.58,4018,4.0,1570,125000,0,2003
-121.5,38.57,745,1.0,297,77500,0,2014
-121.49,38.58,569,1.0,509,137500,0,1971
-121.48,38.58,1823,2.0,761,137500,0,1981
-121.48,38.57,2438,3.0,1148,141700,0,1976
-121.48,38.57,567,1.0,272,187500,0,1971
-121.49,38.57,1334,1.0,634,93800,0,1974
-121.49,38.57,2410,3.0,1091,87900,0,1985
-121.47,38.57,1360,1.0,589,150000,0,1984
-121.47,38.57,3136,3.0,1443,123900,0,1975
-121.48,38.57,2809,3.0,1243,114100,0,1985
-121.47,38.57,438,1.0,176,200000,0,1971
-121.47,38.57,3233,3.0,1223,168100,0,1973
-121.48,38.58,2501,3.0,1081,157500,0,1971
-121.45,38.57,2006,1.0,825,236100,0,1971
-121.45,38.56,3170,1.0,1027,233800,0,1971
-121.46,38.56,1750,1.0,764,111800,0,1971
-121.46,38.57,810,1.0,326,140000,0,1971
-121.46,38.57,893,1.0,367,213200,0,1971
-121.46,38.57,1917,1.0,722,158900,0,1971
-121.46,38.57,1625,1.0,614,156700,0,1971
-121.43,38.56,1105,1.0,443,131700,0,1982
-121.44,38.56,2423,1.0,873,131900,0,1978
-121.44,38.56,906,1.0,257,139400,0,1971
-121.43,38.56,1533,1.0,532,125900,0,1973
-121.43,38.56,1316,1.0,452,137800,0,1977
-121.45,38.57,3994,2.0,1295,232500,0,1971
-121.45,38.56,3420,2.0,1301,173800,0,1971
-121.42,38.55,182,1.0,115,98900,0,1988
-121.43,38.55,3514,2.0,1509,100100,0,1979
-121.45,38.55,3374,3.0,1412,77600,0,2004
-121.46,38.56,1878,1.0,722,122800,0,1971
-121.45,38.56,1250,1.0,452,121200,0,1972
-121.44,38.55,1698,1.0,726,97000,0,1977
-121.47,38.56,889,1.0,273,85600,0,1971
-121.46,38.56,907,1.0,479,104000,0,1971
-121.46,38.55,3126,2.0,1789,84100,0,1971
-121.46,38.55,2094,1.0,1364,68500,0,1971
-121.47,38.55,1091,1.0,926,65400,0,1975
-121.47,38.56,1532,1.0,782,85900,0,1971
-121.47,38.56,2083,2.0,874,95800,0,1972
-121.47,38.56,1986,2.0,1044,88100,0,1979
-121.48,38.56,1151,1.0,518,113600,0,1979
-121.48,38.56,1476,1.0,688,134700,0,1977
-121.48,38.57,1145,1.0,596,114300,0,1985
-121.49,38.56,900,1.0,506,87500,0,1981
-121.49,38.56,1521,1.0,987,86900,0,1988
-121.49,38.57,1492,1.0,736,108800,0,1972
-121.5,38.57,1124,1.0,807,94600,0,1982
-121.5,38.57,1375,1.0,766,87500,0,1979
-121.51,38.57,613,1.0,425,93800,0,1987
-121.5,38.57,858,1.0,510,80000,0,1978
-121.5,38.56,2646,2.0,1684,123100,0,1977
-121.51,38.56,1048,1.0,1320,137500,0,1980
-121.51,38.55,3032,2.0,1341,137900,0,1978
-121.51,38.55,1485,1.0,531,137200,0,1977
-121.49,38.56,1844,1.0,667,103500,0,1971
-121.49,38.55,2515,1.0,836,151100,0,1971
-121.5,38.55,2784,1.0,957,209800,0,1971
-121.49,38.56,1777,1.0,624,137800,0,1971
-121.49,38.54,2313,2.0,779,123000,0,1976
-121.5,38.54,1145,1.0,334,405800,0,1971
-121.49,38.55,4280,2.0,1486,224100,0,1972
-121.5,38.55,4094,2.0,1363,236800,0,1974
-121.5,38.54,1167,1.0,452,179800,0,1979
-121.48,38.55,2508,1.0,832,228700,0,1971
-121.48,38.55,2037,1.0,811,162500,0,1971
-121.48,38.56,1587,1.0,877,94300,0,1973
-121.48,38.55,1684,1.0,675,175000,0,1971
-121.48,38.55,2216,1.0,714,191900,0,1971
-121.48,38.56,814,1.0,327,125000,0,1971
-121.47,38.55,968,1.0,706,65400,0,1975
-121.47,38.55,1303,1.0,861,55800,0,1994
-121.47,38.54,2085,1.0,1346,56700,0,1976
-121.47,38.55,979,1.0,546,67000,0,1999
-121.47,38.55,1384,1.0,561,94600,0,1971
-121.45,38.54,1159,1.0,810,56000,0,1976
-121.45,38.54,1278,1.0,839,58300,0,1982
-121.46,38.54,1001,1.0,605,58200,0,1975
-121.46,38.55,2077,1.0,1454,57000,0,1983
-121.42,38.54,1407,1.0,556,108000,0,1994
-121.43,38.54,2084,1.0,912,92700,0,1980
-121.43,38.54,1879,1.0,791,101500,0,1979
-121.44,38.54,2570,2.0,1145,92400,0,1979
-121.45,38.54,3421,2.0,1441,86600,0,1975
-121.42,38.54,2525,2.0,1726,87600,0,2005
-121.42,38.54,2358,1.0,1071,94300,0,1994
-121.43,38.54,3321,2.0,1346,101300,0,1981
-121.44,38.54,2855,,1217,93600,0,1984
-121.44,38.54,2518,2.0,1308,75700,0,1976
-121.41,38.53,2061,1.0,1110,79000,0,1988
-121.41,38.53,1058,1.0,588,72100,0,1986
-121.42,38.53,1958,1.0,1171,71200,0,1986
-121.42,38.53,1581,1.0,832,71800,0,1987
-121.43,38.53,1488,1.0,846,82700,0,1987
-121.43,38.53,2430,1.0,1199,81900,0,1987
-121.44,38.53,1951,1.0,1089,80600,0,1986
-121.41,38.52,3087,2.0,2529,66800,0,1998
-121.42,38.51,3249,2.0,2611,87800,0,2002
-121.42,38.52,2828,2.0,1655,72600,0,1991
-121.43,38.52,2089,1.0,955,72100,0,1980
-121.43,38.52,3657,3.0,2925,78300,0,1993
-121.44,38.52,2080,1.0,995,76600,0,1985
-121.5,38.53,3184,2.0,1188,192000,0,1984
-121.5,38.53,3642,2.0,1508,114300,0,1986
-121.51,38.53,1613,1.0,631,191900,0,1989
-121.51,38.53,2603,1.0,966,216600,0,1987
-121.5,38.52,2008,1.0,1261,59100,0,1986
-121.51,38.51,2918,1.0,1085,171300,0,1990
-121.51,38.51,1595,1.0,542,251600,0,1992
-121.51,38.52,3236,2.0,1167,181400,0,1993
-121.48,38.53,1451,1.0,786,101600,0,1985
-121.49,38.53,2966,2.0,1225,130600,0,1983
-121.49,38.54,1655,1.0,841,78400,0,1986
-121.48,38.53,1378,1.0,708,103900,0,1980
-121.48,38.52,1824,1.0,906,96400,0,1987
-121.49,38.52,1902,1.0,955,96800,0,1986
-121.49,38.53,1468,1.0,571,124200,0,1981
-121.48,38.54,3364,2.0,1841,73500,0,1982
-121.48,38.53,1704,1.0,902,62300,0,1986
-121.47,38.54,2099,2.0,1845,52500,0,1987
-121.47,38.53,3215,2.0,2400,54400,0,1980
-121.47,38.53,543,1.0,506,65400,0,1979
-121.49,38.51,700,1.0,260,152900,0,2005
-121.49,38.5,2364,1.0,1331,84500,0,1991
-121.49,38.5,1715,1.0,842,87900,0,1993
-121.5,38.5,2049,1.0,787,98500,0,1994
-121.49,38.51,3166,2.0,1857,79500,0,1993
-121.51,38.54,2815,1.0,1075,164800,0,1989
-121.52,38.53,3089,2.0,1366,160300,0,1992
-121.52,38.53,3377,2.0,1289,171200,0,1993
-121.52,38.51,6876,5.0,2942,156900,0,2000
-121.51,38.49,4426,3.0,1856,158300,0,2002
-121.51,38.5,4719,2.0,1857,180200,0,1998
-121.55,38.51,5490,3.0,2415,216800,0,2009
-121.55,38.5,4868,2.0,2036,204600,0,2014
-121.54,38.5,6093,4.0,2415,183600,0,2008
-121.54,38.51,8482,6.0,3362,217900,0,2006
-121.53,38.5,3087,1.0,1365,216800,0,2006
-121.53,38.51,6132,5.0,2595,178900,0,2003
-121.52,38.5,4900,3.0,2519,184400,0,2004
-121.53,38.48,27870,20.0,11935,212200,0,2018
-121.52,38.49,3344,3.0,1341,152800,0,2018
-121.54,38.49,9104,6.0,3759,174500,0,2017
-121.48,38.52,2561,1.0,1583,95800,0,1989
-121.48,38.51,979,1.0,723,72300,0,1999
-121.48,38.5,2679,3.0,1740,70300,0,2000
-121.49,38.49,1557,1.0,986,77700,0,1997
-121.5,38.49,3606,2.0,2317,78200,0,1994
-121.5,38.49,4013,2.0,2032,83400,0,1991
-121.48,38.49,3165,3.0,2447,78600,0,1997
-121.49,38.49,4629,3.0,2902,74600,0,1997
-121.47,38.49,3595,3.0,2760,78800,0,2006
-121.47,38.48,2969,2.0,1745,76200,0,1998
-121.49,38.47,6121,4.0,4224,68000,0,1997
-121.47,38.48,2359,1.0,2048,67300,0,1999
-121.45,38.54,1865,1.0,1052,60500,0,1985
-121.45,38.53,1746,1.0,1142,69900,0,1985
-121.45,38.53,1893,1.0,884,75400,0,1989
-121.45,38.53,1717,1.0,848,87000,0,1989
-121.46,38.54,1453,1.0,843,63900,0,1984
-121.46,38.53,2745,2.0,1607,65400,0,1986
-121.46,38.54,1825,1.0,1226,55700,0,1987
-121.47,38.52,2177,2.0,1971,66800,0,1997
-121.46,38.51,2123,2.0,1576,110000,0,2005
-121.45,38.5,3033,2.0,1559,99500,0,1998
-121.47,38.5,1895,1.0,620,137500,0,2006
-121.47,38.51,20,1.0,74,80000,0,1971
-121.47,38.52,2316,2.0,1597,60400,0,1981
-121.44,38.52,3446,3.0,2460,69700,0,1987
-121.45,38.51,4221,3.0,2294,75900,0,1994
-121.45,38.52,1705,1.0,827,71200,0,1986
-121.45,38.52,1477,1.0,888,70300,0,1986
-121.46,38.52,3873,3.0,2237,72100,0,1994
-121.46,38.51,2437,2.0,1596,84100,0,1991
-121.46,38.52,1279,1.0,963,65600,0,1989
-121.44,38.51,7212,6.0,4828,82400,0,1996
-121.44,38.5,2527,1.0,1089,96800,0,1996
-121.44,38.5,2033,2.0,1281,97500,0,2003
-121.42,38.51,7901,5.0,4769,90400,0,2008
-121.42,38.5,7740,6.0,4333,87900,0,1999
-121.46,38.49,10211,7.0,5656,107900,0,2008
-121.45,38.49,3573,2.0,1540,109800,0,1989
-121.44,38.49,4297,3.0,2083,109300,0,1992
-121.45,38.48,2780,2.0,1638,103100,0,1995
-121.43,38.48,4602,3.0,2299,90500,0,2011
-121.44,38.48,4929,4.0,2621,109800,0,2011
-121.45,38.48,1766,1.0,1028,98700,0,1999
-121.46,38.48,3593,2.0,1710,93100,0,2015
-121.42,38.49,13180,9.0,7235,103000,0,2006
-121.42,38.48,7880,7.0,4749,116000,0,2010
-121.4,38.49,7290,5.0,3960,106300,0,2011
-121.38,38.49,8537,6.0,4224,108900,0,2012
-121.39,38.51,1808,1.0,758,92000,0,2004
-121.42,38.56,2066,2.0,2548,55000,0,2002
-121.39,38.56,8507,5.0,3517,137400,0,2004
-121.38,38.55,2790,1.0,1407,133700,0,2000
-121.38,38.55,1532,1.0,781,130900,0,1997
-121.39,38.55,2171,1.0,1053,126200,0,1998
-121.39,38.55,1734,1.0,783,154300,0,2005
-121.4,38.55,2697,1.0,1088,142500,0,1997
-121.41,38.55,2534,2.0,1495,156300,0,2009
-121.4,38.55,2497,1.0,748,142400,0,2004
-121.4,38.53,152,1.0,65,67500,0,1985
-121.48,38.59,987,1.0,1253,82100,0,1980
-121.5,38.59,88,1.0,119,67500,0,1980
-121.44,38.6,2987,3.0,1240,137500,0,2007
-121.41,38.56,7228,5.0,2455,179500,0,2006
-121.37,38.57,4899,3.0,1701,387000,0,2001
-121.39,38.57,2648,1.0,863,338700,0,1990
-121.4,38.57,2022,1.0,639,297600,0,1998
-121.41,38.57,4429,4.0,1538,190700,0,2007
-121.4,38.56,2623,1.0,838,327800,0,2001
-121.42,38.6,3713,4.0,2194,89600,0,2000
-121.42,38.6,1166,1.0,574,102800,0,1988
-121.42,38.6,1327,1.0,613,111400,0,1987
-121.43,38.61,2289,2.0,1100,95700,0,1990
-121.44,38.61,172,1.0,149,55000,0,1989
-121.41,38.61,3099,2.0,1322,105500,0,1987
-121.41,38.6,5407,5.0,2523,104200,0,2007
-121.41,38.59,5527,5.0,2883,114500,0,2005
-121.41,38.59,12355,14.0,5692,99100,0,2006
-121.41,38.58,6955,7.0,2803,141400,0,2005
-121.39,38.61,2396,2.0,1225,136600,0,1987
-121.39,38.6,5773,5.0,2607,118800,0,2001
-121.4,38.61,1994,1.0,782,136400,0,1986
-121.38,38.59,1239,1.0,764,103000,0,1987
-121.39,38.59,2091,1.0,1053,108100,0,1990
-121.39,38.59,1151,1.0,563,113600,0,1989
-121.4,38.59,2228,2.0,1130,124600,0,1998
-121.4,38.59,2614,2.0,1181,156800,0,2005
-121.38,38.59,2253,1.0,1018,98700,0,1987
-121.39,38.58,2019,1.0,878,93400,0,1987
-121.39,38.58,2577,1.0,913,448300,0,1982
-121.37,38.6,3137,2.0,1312,136800,0,1988
-121.37,38.6,1119,1.0,414,283300,0,1987
-121.38,38.6,1249,1.0,362,446400,0,1987
-121.38,38.61,2888,1.0,1168,148600,0,1989
-121.37,38.59,2523,1.0,927,207800,0,1987
-121.37,38.58,2839,1.0,1006,280400,0,1986
-121.38,38.58,2968,1.0,1176,191700,0,1985
-121.38,38.59,1839,1.0,685,189400,0,1985
-121.37,38.59,2388,1.0,838,194100,0,1987
-121.35,38.61,3900,3.0,1549,115700,0,1996
-121.35,38.6,4314,2.0,1662,170100,0,1996
-121.36,38.6,1930,1.0,805,133000,0,1988
-121.36,38.6,1275,1.0,530,133600,0,1987
-121.36,38.61,2355,1.0,993,144100,0,1988
-121.35,38.59,1285,1.0,460,265700,0,1994
-121.36,38.59,3303,1.0,1185,225700,0,1991
-121.36,38.58,3196,1.0,978,344000,0,1998
-121.35,38.58,2992,1.0,1105,320200,0,2003
-121.34,38.58,1631,1.0,599,267200,0,2005
-121.34,38.59,2912,1.0,1132,225900,0,2000
-121.34,38.59,3273,1.0,1151,380000,0,2001
-121.36,38.64,6540,4.0,2667,175200,0,1999
-121.36,38.63,6119,3.0,2631,146400,0,1995
-121.35,38.62,4175,3.0,2032,164000,0,1995
-121.35,38.61,4916,4.0,2140,134100,0,1998
-121.36,38.61,2191,1.0,951,159500,0,1986
-121.36,38.62,2447,2.0,1077,133000,0,1989
-121.36,38.63,2619,1.0,940,164500,0,1993
-121.37,38.64,322,1.0,133,139300,0,1987
-121.38,38.64,4563,4.0,2256,143400,0,2004
-121.37,38.63,3658,3.0,1452,120700,0,1991
-121.37,38.63,494,1.0,253,141100,0,1986
-121.37,38.63,5996,4.0,2532,151800,0,1993
-121.37,38.62,1743,1.0,697,166100,0,1996
-121.38,38.62,2352,2.0,1127,116500,0,1989
-121.38,38.62,774,1.0,356,115300,0,1982
-121.37,38.62,1077,1.0,447,115600,0,1980
-121.37,38.61,945,1.0,460,127100,0,1981
-121.37,38.61,823,1.0,329,114100,0,1984
-121.38,38.61,2375,2.0,863,126900,0,1996
-121.39,38.63,2930,2.0,1661,118900,0,1993
-121.39,38.63,1226,1.0,359,150400,0,1989
-121.39,38.61,2024,1.0,786,156900,0,1988
-121.39,38.62,5693,5.0,2334,170500,0,1996
-121.39,38.62,2696,2.0,1059,160900,0,1978
-121.4,38.63,3626,3.0,1577,130400,0,1993
-121.4,38.63,1540,1.0,1079,98700,0,1992
-121.4,38.62,3671,3.0,1733,113200,0,1995
-121.4,38.61,3512,3.0,1515,118800,0,1990
-121.41,38.62,3260,3.0,1735,97500,0,2002
-121.42,38.62,3171,3.0,1591,88600,0,1990
-121.42,38.61,1126,1.0,589,84400,0,1989
-121.43,38.61,1134,1.0,675,65200,0,1983
-121.42,38.62,1087,1.0,462,64900,0,1982
-121.42,38.63,1385,1.0,740,78000,0,1981
-121.43,38.63,1009,1.0,604,67000,0,1980
-121.42,38.63,2217,2.0,1203,73100,0,1981
-121.43,38.62,1765,1.0,1008,73000,0,1987
-121.44,38.61,1404,1.0,765,63300,0,1982
-121.41,38.64,1578,1.0,897,66800,0,1982
-121.41,38.64,1384,1.0,682,64400,0,1985
-121.42,38.64,1720,1.0,1069,60500,0,1981
-121.42,38.64,1728,1.0,1042,58500,0,1979
-121.42,38.65,2274,1.0,1157,49800,0,2002
-121.43,38.65,909,1.0,661,77400,0,2005
-121.43,38.64,2010,1.0,1501,65900,0,1989
-121.44,38.64,1756,1.0,837,70500,0,2005
-121.44,38.64,1678,1.0,971,62100,0,1998
-121.44,38.65,1219,1.0,559,122200,0,1995
-121.44,38.63,1673,1.0,1116,62200,0,1985
-121.44,38.63,1077,1.0,753,55900,0,1990
-121.44,38.63,1402,1.0,970,71000,0,1985
-121.44,38.62,1607,1.0,972,64700,0,1986
-121.44,38.62,3009,2.0,1513,61000,0,1986
-121.45,38.65,2680,2.0,1885,110000,0,2018
-121.46,38.65,3746,3.0,2161,103400,0,2015
-121.46,38.65,3167,2.0,1787,92600,0,2009
-121.45,38.64,1481,1.0,1079,60600,0,2000
-121.46,38.64,1517,1.0,1287,67000,0,2003
-121.46,38.63,3185,2.0,2444,67600,0,1997
-121.45,38.63,1246,1.0,884,51700,0,1995
-121.45,38.62,1534,1.0,1147,59800,0,1986
-121.45,38.62,2419,2.0,1696,63100,0,1985
-121.45,38.61,2436,2.0,1509,81400,0,1991
-121.46,38.61,705,1.0,464,60900,0,1980
-121.46,38.62,3326,2.0,2511,60900,0,1988
-121.44,38.61,1591,1.0,1000,70100,0,1990
-121.45,38.6,2324,1.0,823,158900,0,1979
-121.45,38.61,1758,2.0,1094,70000,0,1977
-121.46,38.61,1111,1.0,613,66300,0,1980
-121.46,38.6,1978,2.0,823,135600,0,1994
-121.45,38.61,438,1.0,263,67500,0,1989
-121.47,38.63,2197,2.0,1374,69300,0,1994
-121.47,38.61,1072,,781,65800,0,1992
-121.47,38.61,1372,1.0,850,67500,0,1988
-121.52,38.65,1269,1.0,494,331300,0,2006
-121.53,38.61,8149,7.0,2933,178800,0,2018
-121.49,38.63,12197,10.0,5634,129300,0,2017
-121.5,38.62,16679,13.0,7919,134500,0,2015
-121.5,38.61,1395,1.0,638,225000,0,2018
-121.5,38.63,693,1.0,276,117000,0,2017
-121.49,38.62,15309,11.0,7463,129700,0,2015
-121.49,38.61,4391,3.0,1982,105300,0,2017
-121.48,38.62,7709,5.0,4147,96600,0,2000
-121.48,38.61,1511,1.0,1062,89400,0,2005
-121.51,38.69,800,1.0,450,108600,0,1995
-121.59,38.69,541,1.0,229,383300,0,1991
-121.42,38.72,3054,2.0,1932,91900,0,2013
-121.44,38.73,1287,1.0,727,135500,0,1998
-121.47,38.72,1708,1.0,911,99800,0,1997
-121.44,38.71,2336,1.0,1172,101200,0,1998
-121.42,38.7,2562,1.0,1478,96200,0,2013
-121.45,38.7,2159,1.0,1141,90400,0,1999
-121.46,38.7,965,1.0,568,93900,0,1991
-121.43,38.69,927,1.0,542,96200,0,1995
-121.44,38.68,2476,2.0,1355,94400,0,2004
-121.42,38.68,2118,1.0,1019,112200,0,1991
-121.41,38.69,1601,1.0,848,105200,0,1995
-121.44,38.69,3124,2.0,1512,94900,0,1999
-121.45,38.69,2962,2.0,1542,89200,0,1991
-121.46,38.68,1299,1.0,705,103000,0,1988
-121.47,38.68,946,1.0,474,97300,0,2004
-121.46,38.69,3335,2.0,1963,96800,0,2012
-121.47,38.7,1007,1.0,563,91300,0,1992
-121.43,38.66,1814,1.0,1076,81100,0,1988
-121.46,38.66,3438,2.0,1602,120500,0,2020
-121.4,38.66,880,1.0,1148,112500,0,1973
-121.37,38.69,2103,1.0,1124,87000,0,1994
-121.37,38.68,1086,1.0,663,84200,0,1989
-121.38,38.68,1643,1.0,831,84200,0,1988
-121.37,38.68,1775,1.0,937,83400,0,1987
-121.37,38.69,1851,1.0,1007,84000,0,1988
-121.38,38.69,2943,2.0,1460,84400,0,1988
-121.39,38.69,300,1.0,154,108300,0,1985
-121.37,38.69,1093,1.0,590,80200,0,1988
-121.37,38.68,3757,2.0,2022,88200,0,1994
-121.37,38.68,1620,1.0,939,72900,0,1988
-121.38,38.68,1565,1.0,861,77000,0,1988
-121.38,38.68,67,1.0,50,93800,0,1983
-121.37,38.67,1354,1.0,771,78800,0,1987
-121.37,38.67,1786,1.0,974,72700,0,1987
-121.38,38.67,2176,1.0,1067,78400,0,1986
-121.38,38.67,1001,1.0,597,73400,0,1985
-121.39,38.67,562,1.0,240,112500,0,1988
-121.37,38.7,3938,2.0,1861,95000,0,2005
-121.38,38.7,3919,3.0,2203,89500,0,1998
-121.39,38.69,2897,2.0,1508,88400,0,1993
-121.37,38.7,2230,1.0,1155,88200,0,1997
-121.34,38.69,2686,2.0,1553,112700,0,2007
-121.34,38.69,1968,1.0,996,114300,0,2006
-121.35,38.68,7085,4.0,3455,120000,0,2003
-121.35,38.68,7923,6.0,3789,98600,0,2005
-121.35,38.72,21897,14.0,8652,151300,0,2021
-121.38,38.71,4842,3.0,2857,133000,0,2016
-121.4,38.71,4680,3.0,2626,107000,0,2008
-121.36,38.69,6850,5.0,4251,93300,0,2010
-121.35,38.7,14414,11.0,7608,129600,0,2018
-121.36,38.67,2770,2.0,1471,82500,0,2006
-121.36,38.67,5819,6.0,3237,116600,0,2018
-121.37,38.66,3184,3.0,1929,86000,0,2014
-121.36,38.66,2878,2.0,1362,96500,0,2001
-121.37,38.66,4866,4.0,2371,103300,0,2006
-121.38,38.66,3778,3.0,2393,100500,0,2006
-121.38,38.65,825,1.0,355,109500,0,1989
-121.39,38.64,1503,1.0,652,99300,0,1990
-121.34,38.68,3379,2.0,1543,124000,0,1995
-121.34,38.67,1503,1.0,731,118500,0,1989
-121.34,38.67,643,1.0,331,120700,0,1988
-121.34,38.66,3154,3.0,1837,92900,0,2007
-121.35,38.66,3322,3.0,1694,130700,0,2015
-121.34,38.66,1149,1.0,583,137500,0,2006
-121.34,38.66,4164,3.0,2032,133100,0,2005
-121.35,38.66,3313,3.0,1631,105700,0,1999
-121.36,38.66,756,1.0,424,116100,0,2009
-121.37,38.64,1672,1.0,757,159700,0,1996
-121.35,38.65,2498,2.0,1185,107900,0,2003
-121.33,38.66,4371,3.0,1842,105500,0,2008
-121.33,38.65,2446,2.0,1132,198500,0,2000
-121.34,38.65,1595,1.0,610,199000,0,1996
-121.33,38.65,3533,2.0,1496,183200,0,1999
-121.34,38.64,2772,2.0,1335,161000,0,2011
-121.33,38.64,2203,1.0,1158,119500,0,1996
-121.34,38.64,2761,2.0,1128,139700,0,2006
-121.34,38.63,3033,2.0,1363,161700,0,2010
-121.33,38.63,1947,1.0,866,156800,0,2000
-121.33,38.62,1853,1.0,772,135800,0,2004
-121.34,38.62,4021,3.0,1658,153000,0,2003
-121.34,38.61,1778,1.0,875,142200,0,2001
-121.34,38.61,1716,1.0,722,166100,0,2012
-121.33,38.61,2453,2.0,1326,148000,0,2002
-121.34,38.61,5801,4.0,2586,162100,0,2003
-121.33,38.6,4260,2.0,1635,288200,0,1998
